unique_id,table,record_id,field,fr_value,en-US,nl,de
10d60913-d6b1-4e8d-a08f-83ace0470ece,dosages,197dd626-52d2-4009-a792-059dd7347fce,dosage_per_grams_unit,ml,ml,ml,ml
f58b38ad-36aa-5960-8fbc-9d60c39de4ef,dosages,1ab86ac9-c3cc-4392-86ec-0248d0e6445f,description,"3x par jour ! seulementEcureuil, souris et rats !!! pas gliridés, ni lagomorphes !",3x per day! Only for Squirrel, mice and rats!!! not for dormice, nor lagomorphs!
1b505c38-2f04-5a6f-965c-29070f7c681a,dosages,1ab86ac9-c3cc-4392-86ec-0248d0e6445f,dosage_per_grams_unit,comp,tab,tab,Tabl
420e1137-f7df-5074-950e-4d9fe688d8f8,dosages,1b0b6ecb-13a7-47ec-bd35-80330bc8453c,description,1x par semaine,1x per week,1x per week,1x pro Woche
4a6fed46-7059-5728-8c2c-5dfb97f56a13,dosages,1b0b6ecb-13a7-47ec-bd35-80330bc8453c,dosage_per_grams_unit,ml,ml,ml,ml
5184cf82-e27c-40b7-8977-c4148eb3e76c,dosages,1b933636-9108-4e6c-ad85-381ce1cce4ec,dosage_per_grams_unit,ml,ml,ml,ml
9f9d13b5-1755-5b79-af72-daa9b0c36263,dosages,1b97e2e4-4850-4261-9a5d-a92414d86532,description,(soit 1ml pour 8à10kgs) ; éventuellement répéter après 6à12 hrs,(i.e. 1ml per 8-10kgs); possibly repeat after 6-12 hrs,(d.w.z. 1ml per 8-10kg); eventueel herhalen na 6-12 uur,(d.h. 1ml pro 8-10kg); ggf. nach 6-12 Std. wiederholen
39b00c3d-45ae-51fa-9080-d62ee2fb2b8c,dosages,1b97e2e4-4850-4261-9a5d-a92414d86532,dosage_per_grams_unit,ml,ml,ml,ml
e9e0fe1a-7266-5089-a17e-19b169f2f454,dosages,1bf69b61-3f83-4079-a92d-68a8c4407d4c,description,1 seule prise,Single dose,Enkele dosis,Einmalige Gabe
ad893f46-a59d-5c45-a8c1-4ab2f1b81b83,dosages,1bf69b61-3f83-4079-a92d-68a8c4407d4c,dosage_per_grams_unit,comp,tab,tab,Tabl
17f54a21-1482-428a-835f-cca8d3be8bd9,dosages,1d1569f8-20f8-4d11-acad-40d825952c81,description,"iv, iartic",iv, intra-articular,iv
bdae22d7-b5f0-4a29-9c84-d11bfc28ad64,dosages,1d1569f8-20f8-4d11-acad-40d825952c81,dosage_per_grams_unit,ml,ml,ml,ml
fe9af8ce-5b25-50d7-946b-9bea992eba85,dosages,1d2b2033-7180-44c1-abf1-7063225ac486,description,"déposer sur encolure, endroit impossible à lécher ; certains vont jusqu\\'à 0,4ml /kgrenouveler après 7-10 jrs",apply to the nape, an area impossible to lick; some go up to 0.4ml/kg repeat after 7-10 days,aanbrengen op de nek
d48e1965-c339-51db-8662-368a2c061921,dosages,1d2b2033-7180-44c1-abf1-7063225ac486,dosage_per_grams_unit,ml,ml,ml,ml
a2b25e0d-58de-5ce2-af84-fa663730dc29,dosages,1dfd18c0-25a3-42c9-8a8b-e75069f32af4,description,"= dose jour 1 ! ATTENTION ! diviser par 2 (cad 0,075ml / kg)  les 3 jrs suivants ! essayer de prendre relais après j 1, avec meloxicam voie orale si mange",= Day 1 dose! CAUTION! Divide by 2 (i.e. 0.075ml/kg) for the next 3 days! Try to switch after day 1 to oral meloxicam if eating,= Dag 1 dosis! LET OP! Halveer (d.w.z. 0,075ml/kg) de volgende 3 dagen! Probeer na dag 1 over te stappen op oraal meloxicam indien etend
5cd5feda-b436-574b-b28d-85377329961f,dosages,1dfd18c0-25a3-42c9-8a8b-e75069f32af4,dosage_per_grams_unit,ml,ml,ml,ml
92d952d8-662a-531c-8f01-f8cc45cbfae4,dosages,1f15e6f3-5c47-4d21-8ad8-77057513abe2,description,"3 x/ jour, 15 \\' avant repas ; ceci (2mg/kg) est une dose moyenne : peut aller jusqu\\'à 0,8ml par kg chez rapaces",3 x / day, 15 mins before meals; this (2mg/kg) is an average dose: can go up to 0.8ml/kg in birds of prey,3 x / dag
0fc090ea-2681-51f7-a291-817d67f93c85,dosages,1f15e6f3-5c47-4d21-8ad8-77057513abe2,dosage_per_grams_unit,ml,ml,ml,ml
0af1e11f-ce96-595d-8c9b-6b2267a427f9,dosages,1f2d97e0-1ae8-4d38-be0b-fd5ab481a3dc,description,AINS . 1x/ 24 hr ; relais per os avec meloxicam les 2 jrs suivants quand absolument nécessaire,NSAID. 1x/24h; switch to oral meloxicam for the next 2 days if absolutely necessary,NSAID. 1x/24u; overstap naar oraal meloxicam de volgende 2 dagen indien absoluut noodzakelijk,NSAID. 1x/24h; Umstellung auf orales Meloxicam für die nächsten 2 Tage wenn unbedingt nötig
3a0c3687-d849-5bc7-a5ec-af4f0e80d19c,dosages,1f2d97e0-1ae8-4d38-be0b-fd5ab481a3dc,dosage_per_grams_unit,ml,ml,ml,ml
1faaa9ef-c8c8-540f-b3c9-ea83d9552607,dosages,1fbf843d-c909-41f3-88b8-8db2d36f4d90,description,"ATTENTION : ceci= jour 1 ! diviser par 2 càd 0,2ml 1x/jour les 2-4  jours suivants",CAUTION: this = day 1! divide by 2 i.e. 0.2ml 1x/day for the next 2-4 days,ATTENTIE: dit = dag 1! halveer d.w.z. 0,2ml 1x/dag voor de volgende 2-4 dagen
d8cd8f4c-b309-5c8b-9dd1-6f03120c03b9,dosages,1fbf843d-c909-41f3-88b8-8db2d36f4d90,dosage_per_grams_unit,ml,ml,ml,ml
e680a7e1-fb94-474c-83bc-ffbc56cbce93,dosages,20a03706-6154-43c1-a8f4-c05aa50653a3,dosage_per_grams_unit,ml,ml,ml,ml
f2c6e79f-50da-4c2b-a13d-9353c8808944,dosages,215bb42c-d641-4cf8-93db-147e3bfd99b0,dosage_per_grams_unit,Ml,Ml,Ml,Ml
466ffa09-7eb5-49a7-90c3-7bbe3139433e,dosages,216d554b-fbea-4d13-8fec-5119c0f14fc2,description, 2xdays  5 to 7 - 10 jours,2x/day 5 to 7 - 10 days,2x/dag 5 tot 7 - 10 dagen,2x/Tag 5 bis 7 - 10 Tage
f61c4c13-ff53-4676-84da-eee23c269f18,dosages,216d554b-fbea-4d13-8fec-5119c0f14fc2,dosage_per_grams_unit,ml,ml,ml,ml
a5d07124-ba70-5252-9da8-2a02d3fb2bec,dosages,217e9d48-0f9a-44a9-9f69-9c57d3b36971,description,2 x / jour pdt 5 jrs,2 x / day for 5 days,2 x / dag gedurende 5 dagen,2 x / Tag für 5 Tage
f5351f0e-1743-538e-8876-0562a29f2da2,dosages,217e9d48-0f9a-44a9-9f69-9c57d3b36971,dosage_per_grams_unit,comp,tab,tab,Tabl
b731f4d9-c4d8-4ae9-bae7-36fb21398470,dosages,21adf2ff-363d-4bec-a69f-20daa67e967b,dosage_per_grams_unit,ml,ml,ml,ml
237ccdb4-7f0d-4d68-8999-8292eae9dab8,dosages,221c7e80-99f6-4898-b386-e376916a47e6,dosage_per_grams_unit,ml (IM) ,ml (IM) ,ml (IM) ,ml (IM) 
3b0fb363-7ecc-5c29-b0a9-a6befb5b372e,dosages,22d1a4c9-8b84-492a-9c83-490a24aa8b90,description,"pendant 3 jrs essayer de prendre relais après j 1, avec voie meloxicam voie orale si mange",for 3 days, try to switch after day 1 to oral meloxicam if eating,gedurende 3 dagen
c3efe4ea-1485-5f2b-9715-284e77ee3855,dosages,22d1a4c9-8b84-492a-9c83-490a24aa8b90,dosage_per_grams_unit,ml,ml,ml,ml
399fc810-8db0-55bf-bce5-903934b1559e,dosages,232cf525-d791-4cb4-ad95-f713a7c7e143,description,"!ATTENTION !!= dose du jour 1 ! diviser par 4 (càd 0,1ml/kg) les 3 jours suivants !",!CAUTION!! = Day 1 dose! Divide by 4 (i.e. 0.1ml/kg) for the next 3 days!,!LET OP!! = Dag 1 dosis! Deel door 4 (d.w.z. 0,1ml/kg) voor de volgende 3 dagen!
593bea68-be64-5f30-8c47-b1bc17f69ef3,dosages,232cf525-d791-4cb4-ad95-f713a7c7e143,dosage_per_grams_unit,ml,ml,ml,ml
3552ded5-173c-5fe8-bc19-fb5830577542,dosages,24306f3c-72eb-4b76-85fe-434178ca9803,description,"indication : plaies, postop\\', problèmes urinaires, génitaux, respiratoires (vu réticence usage fluoroquinolones)etc...",indication: wounds, post-op, urinary
5637be55-6f6f-520f-b39c-8c40e5066df4,dosages,24306f3c-72eb-4b76-85fe-434178ca9803,dosage_per_grams_unit,ml,ml,ml,ml
8fe6e1a5-e965-4ca7-a486-b25c76e111ea,dosages,2436d985-9de0-4a08-bdd4-c17b184f3f80,description,"dans le bec 5/7 jours, 1ml kg si diluer à 4gr/20ml",in the beak 5/7 days, 1ml/kg if diluted to 4gr/20ml,in de bek 5/7 dagen
c1a8c505-a75a-4aac-8f17-1c793b83fe79,dosages,2436d985-9de0-4a08-bdd4-c17b184f3f80,dosage_per_grams_unit,ml,ml,ml,ml
04254f44-14e3-4863-ba14-7c820036018e,dosages,246403d6-1719-4dd8-8b0f-07c26b61f90b,description,sur la peau,on the skin,op de huid,auf die Haut
222cb80e-a8cf-4f18-b492-3fcc8b00c60b,dosages,246403d6-1719-4dd8-8b0f-07c26b61f90b,dosage_per_grams_unit,ml,ml,ml,ml
5d92f8a1-17d6-499b-ae10-a585c0d79fff,dosages,249b6d98-751b-41be-a29f-cc8aeb0f197b,dosage_per_grams_unit,ml IM,ml IM,ml IM,ml IM
e4accc0a-7bc1-5e1b-9f40-b728ce01a6d2,dosages,24cec19a-200f-40b1-8192-15fa815ea9d9,description,  giardia 2x/ jour pdt  7  jours (durée minimum), giardia 2x/day for 7 days (minimum duration), giardia 2x/dag gedurende 7 dagen (minimumduur), Giardiasis 2x/Tag für 7 Tage (Mindestdauer)
6855ff2c-6bc2-5792-8aac-ab447b6ee43f,dosages,24cec19a-200f-40b1-8192-15fa815ea9d9,dosage_per_grams_unit,ml,ml,ml,ml
32a450b4-192c-55c3-b875-68d5a94d8f16,dosages,24fcdea5-78e1-4cc3-a598-21cbc6be58ca,description,si per os 2x/jr ; pdt 7 jrs,if per os 2x/day; for 7 days,indien per os 2x/dag; gedurende 7 dagen,wenn per os 2x/Tag; für 7 Tage
a6a00f8c-4ee1-5ff6-8e30-7a50cca8dc59,dosages,24fcdea5-78e1-4cc3-a598-21cbc6be58ca,dosage_per_grams_unit,mll,ml,ml,ml
3e54fcbf-7b19-5fff-834b-f2517bdccc26,dosages,25b92205-1e5f-435e-92bc-91dd627c309a,description,":= dose jour 1 ! ATTENTION !! les 2 jrs suivants : diviser dose par 2, cad donner 0,2ml 1x par jour puis stop",:= Day 1 dose! CAUTION!! The next 2 days: divide dose by 2, i.e. give 0.2ml 1x per day then stop,:= Dag 1 dosis! LET OP!! De volgende 2 dagen: dosis halveren
82a58910-108e-5384-b88b-130b18206832,dosages,25b92205-1e5f-435e-92bc-91dd627c309a,dosage_per_grams_unit,ml,ml,ml,ml
fe911afd-7ef2-485b-aa5a-846ecbfd6026,dosages,25e2b5f1-36ed-42ff-88f7-2c523b5b8c3b,dosage_per_grams_unit,ml,ml,ml,ml
3bb4cc6a-b0fe-408e-a5b0-919e0f236ddb,dosages,26122159-4502-476b-aadd-08a4a8894087,dosage_per_grams_unit,Ml,Ml,Ml,Ml
29271597-db08-57a4-83df-ea425203e3a3,dosages,2637f96a-3acb-4830-8cf9-390e69e09500,description,"2 à 3 fois par jour, 15-20\\' avant repas",2 to 3 times per day, 15-20 mins before meals,2 tot 3 maal per dag
fefc0c8d-b7d0-55d8-bbfe-b8a305353d4c,dosages,2637f96a-3acb-4830-8cf9-390e69e09500,dosage_per_grams_unit,ml,ml,ml,ml
8497ec38-a315-5c31-b01b-cd2f852a906d,dosages,26796387-b824-4699-aa5c-eb6a553e08c9,description,prendre relais avec K1 labo TVM,switch to K1 from TVM lab,overstappen op K1 van TVM lab,auf K1 von TVM Labor umstellen
caa18804-02e4-51c1-bf54-67a3ec94cbe7,dosages,26796387-b824-4699-aa5c-eb6a553e08c9,dosage_per_grams_unit,ml,ml,ml,ml
0a8ebc6a-de6a-49af-aefd-a5fb28173455,dosages,26e97d20-ecd9-436a-bbac-2e6203a69125,dosage_per_grams_unit,Ml,Ml,Ml,Ml
7c0060cf-7246-5ae4-b205-6e43b8cb8141,dosages,273e8cf2-41fd-4faa-93a7-73a506ea9b96,description,"1 seule fois, en SC ou IV",Single dose, SC or IV,Enkele dosis
8eef1821-5152-5b59-92ab-7ddf326bbfd7,dosages,273e8cf2-41fd-4faa-93a7-73a506ea9b96,dosage_per_grams_unit,ml,ml,ml,ml
25533df8-0bac-5c69-a04b-37429acc051c,dosages,27a87c5f-bc96-402f-84b7-4eb1f020ac61,dosage_per_grams_unit,ml,ml,ml,ml
f59676f8-38b4-453a-8dd7-365893af2405,dosages,2816fb47-14ad-4e63-bdb7-3e4531e721d2,dosage_per_grams_unit,Ml,Ml,Ml,Ml
d0191e14-e477-41fe-b1d4-6092c24687a6,dosages,29b202ea-2cca-44c0-b6e1-d43c165c52ec,description, 2xdays  7 - 10 jours,2x/day 7 - 10 days,2x/dag 7 - 10 dagen,2x/Tag 7 - 10 Tage
7a491d3f-60db-4b32-8411-a9893a2259fa,dosages,29b202ea-2cca-44c0-b6e1-d43c165c52ec,dosage_per_grams_unit,ml,ml,ml,ml
42befa79-61c2-4a81-b99a-3b58260a81fc,dosages,2a47328a-c864-452c-8220-9016c1a43d1e,description,"IM 5 jours, 2X / Jours",IM 5 days, 2X / Day,IM 5 dagen
7ab191c8-15c8-4778-8982-764af3fb4d6b,dosages,2a47328a-c864-452c-8220-9016c1a43d1e,dosage_per_grams_unit,ml,ml,ml,ml
c3c87f2e-d35b-56df-84c4-d83952fee3a9,dosages,2aa50ace-05d1-4b6f-8ea1-8b68ea0b6742,description,antiparasitaire deposer sur peau de la nuque,antiparasitic: apply to the skin of the nape,antiparasitair: aanbrengen op de huid van de nek,Antiparasitikum: auf die Haut des Nackens auftragen
82adfa10-a11b-573a-b1a2-d50c0f256647,dosages,2aa50ace-05d1-4b6f-8ea1-8b68ea0b6742,dosage_per_grams_unit,ml,ml,ml,ml
bedcaaa3-3c9b-436f-ac92-6dd2ab83007b,dosages,2accf9a3-a652-4e16-94a5-326991eacc79,dosage_per_grams_unit,ml,ml,ml,ml
aed2db5a-7d26-4c91-ac1c-5bcfd58bc595,dosages,2b11917f-2d48-46a7-b6c5-72deba21fe30,dosage_per_grams_unit,ml,ml,ml,ml
dccc02a0-0729-59dd-a0fc-9e00419a98ef,dosages,2b535129-7349-4863-8eb5-35827c705ba6,description,pour on ; renouveler après 7-10 jrs,pour-on; repeat after 7-10 days,pour-on; herhalen na 7-10 dagen,Pour-on; nach 7-10 Tagen wiederholen
72e38e14-52c4-57f2-9865-2dcedefb20cc,dosages,2b535129-7349-4863-8eb5-35827c705ba6,dosage_per_grams_unit,ml,ml,ml,ml
87e38196-347d-5ae3-ab37-669c505bde64,dosages,2b61af25-a8b9-46af-846c-3806ead2260b,description,  dose verifiée //Trichomonias . 2x/jour pdt 3 , verified dose //Trichomoniasis. 2x/day for 3 days, geverifieerde dosis //Trichomoniasis. 2x/dag gedurende 3 dagen, verifizierte Dosis //Trichomoniasis. 2x/Tag für 3 Tage
002bd23b-66dc-5baf-869f-9df19c5acf09,dosages,2b61af25-a8b9-46af-846c-3806ead2260b,dosage_per_grams_unit,ml,ml,ml,ml
363698e5-af22-4caf-ae2b-9698293de634,dosages,2bbb5a47-e777-4820-bc5a-b5d413363101,description,spot- on sur la peau,spot-on on the skin,spot-on op de huid,Spot-on auf die Haut
1db7a771-aae4-4989-afdf-4361738cc77a,dosages,2c4608ad-0ec1-43de-a37a-96ea3699faaf,description,"indication : plaies, postop', problèmes urinaires, génitaux, respiratoires (vu réticence usage fluoroquinolones)etc... injectable :1x/jour ; prendre relais avec forme orale même dose mais EN 2 prises quotidiennes (cf spécialités) durée : 7jours minimum",indication: wounds, post-op, urinary
f805154d-827d-48c4-83b1-b776c3173291,dosages,2c4608ad-0ec1-43de-a37a-96ea3699faaf,dosage_per_grams_unit,ml,ml,ml,ml
86173ae1-9c7a-4dad-abfb-23e48bd6d2d7,dosages,2c639c3e-2eca-48d2-a945-ccbb56050b47,dosage_per_grams_unit,Ml,Ml,Ml,Ml
bc8eebd3-0f07-5fe6-b9e2-6bc51efb6845,dosages,2c7d6473-fe05-4a4d-86f6-25fc061399da,description,1/5ème de sachet par 800ml d\\'eau pendant 5 jours,1/5th sachet per 800ml water for 5 days,1/5e zakje per 800ml water gedurende 5 dagen,1/5 des Beutels pro 800ml Wasser für 5 Tage
b9fd8e6e-889b-4705-afb0-17eb0af71027,dosages,2d0ed9c9-4fad-4c8d-bcf2-6bdbb14287ea,dosage_per_grams_unit,ml,ml,ml,ml
7cb63675-58d2-5b04-9c24-e59c23af3f06,dosages,2e119bb5-17fb-4b90-bb7c-98c2ab8def2c,description,per os 2x/jr ; pdt 7 jrs ;,per os 2x/day; for 7 days;,per os 2x/dag; gedurende 7 dagen;,per os 2x/Tag; für 7 Tage;
64d2de55-e803-5b64-a3cd-75f7989d980a,dosages,2e119bb5-17fb-4b90-bb7c-98c2ab8def2c,dosage_per_grams_unit,ml,ml,ml,ml
1806ee9e-db8d-5d43-807e-a102ef4bbcce,dosages,3294da9e-f242-45a0-8d5f-b268d652745d,description,"; 1x/ jour  jour 1 ! ATTENTION, diviser par 2 les 4 jrs suivants (càd 0,2ml /kg) ",; 1x/day Day 1! CAUTION, divide by 2 for the next 4 days (i.e. 0.2ml/kg),; 1x/dag Dag 1! LET OP
1b7e2459-d803-5c19-a3c0-190bfa2cfb9c,dosages,3294da9e-f242-45a0-8d5f-b268d652745d,dosage_per_grams_unit,ml,ml,ml,ml
a3e41e45-2acc-4054-866e-74c37126f696,dosages,3357b5a2-a275-4283-a691-a26af02cdb8b,dosage_per_grams_unit,ml,ml,ml,ml
e08ece06-52b7-4065-aac5-9ea3650cc4f1,dosages,336471fb-b4eb-40be-9488-996aa07f2b99,dosage_per_grams_unit,Ml  per os,Ml per os,Ml per os,Ml per os
6e9c333e-b9a5-550d-8ded-df780df48562,dosages,33b22135-95d0-46c6-96e0-529b669da3d6,description,1 sachet par demi litre d\\'eau de boisson pendant 7-14 jours,1 sachet per half liter of drinking water for 7-14 days,1 zakje per halve liter drinkwater gedurende 7-14 dagen,1 Beutel pro halben Liter Trinkwasser für 7-14 Tage
8759167d-badd-5818-a7e7-ffc72c0c8029,dosages,33bb3cf9-82a6-4eb6-a7b1-9b615eb08edc,description,"ATTENTION !!! = dose du jour 1 !!!dose divisée par 4 les 2à 3 jours suivants ! (càd 0,1ml 1xpar jour)",CAUTION!!! = Day 1 dose!!! dose divided by 4 for the next 2-3 days! (i.e. 0.1ml 1x per day),LET OP!!! = Dag 1 dosis!!! dosis gedeeld door 4 voor de volgende 2-3 dagen! (d.w.z. 0,1ml 1x per dag)
a1e87cab-a234-5e9a-966b-66eaafcd0412,dosages,33bb3cf9-82a6-4eb6-a7b1-9b615eb08edc,dosage_per_grams_unit,ml,ml,ml,ml
a81ed947-4b9e-5e1a-8adf-208cf05ec9f4,dosages,3472c9eb-e544-4fdc-bd81-35865a4ae513,description,toujours diluer !!!1x/jour pdt 3 jours ; ,always dilute!!! 1x/day for 3 days;,altijd verdunnen!!! 1x/dag gedurende 3 dagen;,immer verdünnen!!! 1x/Tag für 3 Tage;
df32ff88-0646-5980-aaf6-c2892972d3c8,dosages,3472c9eb-e544-4fdc-bd81-35865a4ae513,dosage_per_grams_unit,ml,ml,ml,ml
69e67790-bd20-5a49-beff-a9fe7824237c,dosages,349e80ed-970b-41ed-b3eb-9c9f6876b526,description,2 gelules 2 fois par jour,2 capsules 2 times per day,2 capsules 2 maal per dag,2 Kapseln 2-mal täglich
041160c6-54f8-5927-bd8a-2698b1e2de3d,dosages,349e80ed-970b-41ed-b3eb-9c9f6876b526,dosage_per_grams_unit,gelule,capsule,capsule,Kapsel
986aba55-256d-5251-bc96-cc6ae0f91c86,dosages,351c0619-ab28-4b73-810d-05baea64bd18,description,antiparasitaire deposer sur peau de la nuque,antiparasitic: apply to the skin of the nape,antiparasitair: aanbrengen op de huid van de nek,Antiparasitikum: auf die Haut des Nackens auftragen
6c3a3cc2-eb2a-5a2b-a88c-9c77b064a0cb,dosages,351c0619-ab28-4b73-810d-05baea64bd18,dosage_per_grams_unit,ml,ml,ml,ml
aee16e24-ab3f-4a82-9150-96950ea74e4e,dosages,358079e4-3d82-4b0b-9324-7492d71a2f28,dosage_per_grams_unit,Ml,Ml,Ml,Ml
b3817f8b-2f86-5fee-a3d3-74b125851417,dosages,35cfc936-884d-4e56-ac4b-4d0aff078ff1,description,"déposer sur encolure, endroit impossible à lécher ; certains vont jusqu\\'à 0,4ml/kg; renouveler après 7-10jrs",apply to the nape, an area impossible to lick; some go up to 0.4ml/kg; repeat after 7-10 days,aanbrengen op de nek
97204268-460b-54ed-915e-95c66b0fe965,dosages,35cfc936-884d-4e56-ac4b-4d0aff078ff1,dosage_per_grams_unit,mlk,ml,ml,ml
f5fc8d0d-6623-490f-80d8-8f76f35e10fa,dosages,368dc0ed-3351-4a73-bf4e-65fa9a408f54,dosage_per_grams_unit,ml,ml,ml,ml
6862cf55-20c3-5af0-bf62-6b7cb1d9ba0d,dosages,381e3838-2da1-4196-9d8b-46cc77273963,description,1x parjour pdt 7 jrs minim,1x/day for min. 7 days,1x/dag gedurende min. 7 dagen,1x/Tag für mind. 7 Tage
ffd42ad1-e261-53d0-9abf-2417e0e3f9af,dosages,381e3838-2da1-4196-9d8b-46cc77273963,dosage_per_grams_unit,ml,ml,ml,ml
e6501a1d-c98d-49e2-98af-adcf7fa96c15,dosages,397cd9ce-6f16-4a66-9a57-67b472a1f6da,description,SC 3 à 5 jours 1X / Jours,SC 3 to 5 days 1X / Day,SC 3 tot 5 dagen 1X / Dag,SC 3 bis 5 Tage 1X / Tag
b7962e9f-f19c-4cb5-8797-a28a7ce1aed3,dosages,397cd9ce-6f16-4a66-9a57-67b472a1f6da,dosage_per_grams_unit,ml,ml,ml,ml
9a8bd320-fc17-58e9-aed5-943dd970f8ec,dosages,3a1f85ea-f7ea-4e60-9ca3-ca0c35016101,description,1x parjour pdt 7 jrs minim,1x/day for min. 7 days,1x/dag gedurende min. 7 dagen,1x/Tag für mind. 7 Tage
318f23f3-55d2-505d-8c95-e1b474f152de,dosages,3a1f85ea-f7ea-4e60-9ca3-ca0c35016101,dosage_per_grams_unit,ml,ml,ml,ml
34fec23f-fa9a-57a4-9f8d-095278c53575,dosages,3a42b251-6142-4936-9913-2d5ddc0f6921,description,"= 15mg/kg // 0,00015 ml/g = 7mg/kg = dose préconisée pr carnivores par Barron (= dose moyenne) // un auteur (\\""veterian key) avance pr le Hérisson 20mg/kg  soit 0,4 ml par kg ; Thèse Ramseyer donne 2-4mg/kg pour chien","= 15mg/kg // 0.00015 ml/g = 7mg/kg = recommended dose for carnivores by Barron (= average dose) // one author (""veterian key"") suggests for Hedgehog 20mg/kg i.e. 0.4 ml/kg; Ramseyer thesis gives 2-4mg/kg for dogs",= 15mg/kg // 0,"00015 ml/g = 7mg/kg = aanbevolen dosis voor carnivoren door Barron (= gemiddelde dosis) // een auteur (""veterian key"") stelt voor Egel 20mg/kg d.w.z. 0"
58fbff7e-1187-5a5b-b71d-1920c72f9501,dosages,3a42b251-6142-4936-9913-2d5ddc0f6921,dosage_per_grams_unit,ml,ml,ml,ml
cf78c744-2e6c-57b5-b47d-3075b0dd7b65,dosages,3ae39e00-412b-4dab-898c-0fb0fa2c2406,description,pour on ; renouveler après 7-10 jours,pour-on; repeat after 7-10 days,pour-on; herhalen na 7-10 dagen,Pour-on; nach 7-10 Tagen wiederholen
7f684f9d-442d-5de2-8a1a-876072e0c8c3,dosages,3ae39e00-412b-4dab-898c-0fb0fa2c2406,dosage_per_grams_unit,ml,ml,ml,ml
73ee4b92-0ffa-4b6c-a044-e6954dbb92da,dosages,3b076a15-9b07-482b-ac1e-c9bac6e5355a,description,SC 3 à 5 jours 1X / Jours,SC 3 to 5 days 1X / Day,SC 3 tot 5 dagen 1X / Dag,SC 3 bis 5 Tage 1X / Tag
b631b672-d35c-4743-9524-d0044885bab5,dosages,3b076a15-9b07-482b-ac1e-c9bac6e5355a,dosage_per_grams_unit,ml,ml,ml,ml
5ab6f95e-05b3-5dd7-ac1c-80392813af73,dosages,3b93de75-e194-4441-98d6-b61f1c6d26ae,description,1x/jr pendant 3 jrs,1x/day for 3 days,1x/dag gedurende 3 dagen,1x/Tag für 3 Tage
3432b17b-3c57-57b2-a962-7ff39c654154,dosages,3b93de75-e194-4441-98d6-b61f1c6d26ae,dosage_per_grams_unit,comp,tab,tab,Tabl
5bdef8ca-d899-5ae9-aa6b-6d38d88f17ac,dosages,3c46d72c-24cd-4a76-b671-971befe0185c,description,1 x par jour pendant 3 jours si pas d\\'autre medoc a dispo,1x per day for 3 days if no other meds available,1x per dag gedurende 3 dagen indien geen andere medicatie beschikbaar,1x täglich für 3 Tage
923f1267-5a53-524a-9159-77e908211489,dosages,3c46d72c-24cd-4a76-b671-971befe0185c,dosage_per_grams_unit,ml,ml,ml,ml
cab5d109-7d06-5618-bd1e-188084272f75,dosages,3c822da9-9be2-4efa-85f9-3f5d1218db01,description,"S.C., 2x /jr 7 jrs (ceci = dose maxi: 0,4-0,8ml/kg",S.C., 2x/day 7 days (this = max dose: 0.4-0.8ml/kg),S.C.
fbfbf5d7-d6b1-5c5e-9040-a82affa47f7a,dosages,3c822da9-9be2-4efa-85f9-3f5d1218db01,dosage_per_grams_unit,ml,ml,ml,ml
2360f016-0b98-4796-be91-272833907c17,dosages,3d21241b-387c-4766-919c-04d59ec734bd,dosage_per_grams_unit,mg,mg,mg,mg
fa60d122-2261-52be-b968-e047684d4334,dosages,3d704c3c-f76d-467b-9697-3d0806872781,dosage_per_grams_unit,ml,ml,ml,ml
b4e05acf-234e-5d10-9284-5e566b7e2a2b,dosages,3ed4beac-91b3-475a-a754-25e8358271c0,description,20\\' avant repas ; ceci = dose maximum par prise ; éventuellement 3 prises/24 hrs,20 mins before meals; this = maximum dose per intake; possibly 3 intakes/24 hrs,20 min voor maaltijd; dit = maximale dosis per inname; eventueel 3 innames/24u,20 min vor dem Futter; dies = maximale Dosis pro Gabe; ggf. 3 Gaben/24h
8cd63d08-8a39-5cfc-9a78-64b13ac9445d,dosages,3ed4beac-91b3-475a-a754-25e8358271c0,dosage_per_grams_unit,ml,ml,ml,ml
66765c85-a2bf-4c91-86ee-2e6b1d8b69b3,dosages,3ef0ec4f-1634-4ae5-a88e-e0ebf1e15e75,description,IM,IM,IM,IM
8fcd9749-34a6-4c1f-abb6-eda514dc7596,dosages,3ef0ec4f-1634-4ae5-a88e-e0ebf1e15e75,dosage_per_grams_unit,ml,ml,ml,ml
b5d5bd31-5151-4a08-aa0b-e962aaf026ff,dosages,3f15c586-b1a9-4ee4-b115-fd765819e8d7,description,repeter après 7 jours,repeat after 7 days,herhalen na 7 dagen,nach 7 Tagen wiederholen
c02ce236-3571-4945-97c4-01915a1ccd32,dosages,3f15c586-b1a9-4ee4-b115-fd765819e8d7,dosage_per_grams_unit,ml,ml,ml,ml
10dffbbf-a7e1-4f21-9b07-573a00436f36,dosages,3f713b2c-40fc-4bb8-ac4c-0c7a8474affd,description,repeter après 7 jours,repeat after 7 days,herhalen na 7 dagen,nach 7 Tagen wiederholen
e4c16251-90f6-4e87-ac31-8a272c3cc51e,dosages,3f713b2c-40fc-4bb8-ac4c-0c7a8474affd,dosage_per_grams_unit,ml,ml,ml,ml
